Date ,Experiment,Time,Start_time,Replicate,Profile_number,Analyte,Depth,mV,Concentration,Concentration_shifted,StDev
16102020,Mangrove2,2020-10-16 19:54:40,20:00,1,38,O2,-1600,81.77786255,213.3389984,213.3389984,0.360489935
16102020,Mangrove2,2020-10-16 19:54:51,20:00,1,38,O2,-1400,81.60314941,212.8693939,212.8693939,0.296852887
16102020,Mangrove2,2020-10-16 19:55:02,20:00,1,38,O2,-1200,81.85339355,213.5405975,213.5405975,0.382242918
16102020,Mangrove2,2020-10-16 19:55:11,20:00,1,38,O2,-1000,81.77487183,213.3310028,213.3310028,0.351916194
16102020,Mangrove2,2020-10-16 19:55:21,20:00,1,38,O2,-800,81.38381958,212.2797943,212.2797943,0.410577595
16102020,Mangrove2,2020-10-16 19:55:32,20:00,1,38,O2,-600,81.09158325,211.4950043,211.4950043,0.33009848
16102020,Mangrove2,2020-10-16 19:55:43,20:00,1,38,O2,-400,80.85769653,210.8682037,210.8682037,0.317683429
16102020,Mangrove2,2020-10-16 19:55:54,20:00,1,38,O2,-200,77.63397217,202.204599,202.204599,0.818731248
16102020,Mangrove2,2020-10-16 19:56:05,20:00,1,38,O2,0,67.3196106,174.4910065,174.4910065,0.854585886
16102020,Mangrove2,2020-10-16 19:56:16,20:00,1,38,O2,200,55.56765747,142.9144073,142.9144073,0.769075155
16102020,Mangrove2,2020-10-16 19:56:27,20:00,1,38,O2,400,42.03683472,106.5573975,106.5573975,0.697165132
16102020,Mangrove2,2020-10-16 19:56:38,20:00,1,38,O2,600,31.57058716,78.43599854,78.43599854,0.820953131
16102020,Mangrove2,2020-10-16 19:56:48,20:00,1,38,O2,800,22.58346558,54.2882019,54.2882019,0.794069767
16102020,Mangrove2,2020-10-16 19:56:58,20:00,1,38,O2,1000,15.11087036,34.20879898,34.20879898,0.901395917
16102020,Mangrove2,2020-10-16 19:57:09,20:00,1,38,O2,1200,9.01965332,17.84220085,17.84220085,0.499737084
16102020,Mangrove2,2020-10-16 19:57:20,20:00,1,38,O2,1400,5.269683838,7.768199539,7.768199539,0.411352366
16102020,Mangrove2,2020-10-16 19:57:30,20:00,1,38,O2,1600,3.182128906,2.157399988,2.157399988,0.267056614
16102020,Mangrove2,2020-10-16 19:57:41,20:00,1,38,O2,1800,2.444854736,0.176600015,0.176600015,0.360064507
16102020,Mangrove2,2020-10-16 19:57:51,20:00,1,38,O2,2000,2.43371582,0.146999991,0.146999991,0.42104274
16102020,Mangrove2,2020-10-16 19:58:02,20:00,1,38,O2,2200,2.391876221,0.033600008,0.033600008,0.284427553
16102020,Mangrove2,2020-10-16 19:58:12,20:00,1,38,O2,2400,2.380157471,0.003400004,0.003400004,0.345864773
16102020,Mangrove2,2020-10-16 19:58:23,20:00,1,38,O2,2600,2.340545654,-0.103399986,-0.103399986,0.31321308
16102020,Mangrove2,2020-10-16 20:04:03,20:00,2,39,O2,-2000,80.59140015,210.8505981,210.8505981,0.320982307
16102020,Mangrove2,2020-10-16 20:04:13,20:00,2,39,O2,-1800,80.33444214,210.1607941,210.1607941,0.320629627
16102020,Mangrove2,2020-10-16 20:04:24,20:00,2,39,O2,-1600,80.53039551,210.6876038,210.6876038,0.313027531
16102020,Mangrove2,2020-10-16 20:04:35,20:00,2,39,O2,-1400,80.75820923,211.2996033,211.2996033,0.286174506
16102020,Mangrove2,2020-10-16 20:04:46,20:00,2,39,O2,-1200,80.63278198,210.9622009,210.9622009,0.347834975
16102020,Mangrove2,2020-10-16 20:04:56,20:00,2,39,O2,-1000,80.55874634,210.7626007,210.7626007,0.320123792
16102020,Mangrove2,2020-10-16 20:05:06,20:00,2,39,O2,-800,80.63873291,210.9777954,210.9777954,0.261964053
16102020,Mangrove2,2020-10-16 20:05:17,20:00,2,39,O2,-600,80.73358154,211.2322052,211.2322052,0.283014417
16102020,Mangrove2,2020-10-16 20:05:28,20:00,2,39,O2,-400,80.4163208,210.3818024,210.3818024,0.295923561
16102020,Mangrove2,2020-10-16 20:05:39,20:00,2,39,O2,-200,80.3727417,210.2640045,210.2640045,0.437703103
16102020,Mangrove2,2020-10-16 20:05:50,20:00,2,39,O2,0,78.2093811,204.4506042,204.4506042,0.702032506
16102020,Mangrove2,2020-10-16 20:06:01,20:00,2,39,O2,200,70.97067261,185.0001953,185.0001953,1.069030404
16102020,Mangrove2,2020-10-16 20:06:11,20:00,2,39,O2,400,59.95245361,155.3955963,155.3955963,1.113310695
16102020,Mangrove2,2020-10-16 20:06:21,20:00,2,39,O2,600,48.67837524,125.1030014,125.1030014,1.237738609
16102020,Mangrove2,2020-10-16 20:06:32,20:00,2,39,O2,800,34.3921814,86.71639709,86.71639709,0.703274488
16102020,Mangrove2,2020-10-16 20:06:43,20:00,2,39,O2,1000,25.58361816,63.04900055,63.04900055,0.768739879
16102020,Mangrove2,2020-10-16 20:06:52,20:00,2,39,O2,1200,19.96563721,47.95359879,47.95359879,1.147583127
16102020,Mangrove2,2020-10-16 20:07:03,20:00,2,39,O2,1400,13.26269531,29.94259911,29.94259911,0.601274669
16102020,Mangrove2,2020-10-16 20:07:14,20:00,2,39,O2,1600,7.939910889,15.64179974,15.64179974,0.465414613
16102020,Mangrove2,2020-10-16 20:07:25,20:00,2,39,O2,1800,5.315216064,8.589199829,8.589199829,0.285838008
16102020,Mangrove2,2020-10-16 20:07:34,20:00,2,39,O2,2000,3.698791504,4.2454,4.2454,0.318780243
16102020,Mangrove2,2020-10-16 20:07:45,20:00,2,39,O2,2200,2.283416748,0.443199995,0.443199995,0.325536102
16102020,Mangrove2,2020-10-16 20:07:56,20:00,2,39,O2,2400,2.17868042,0.161000001,0.161000001,0.315368026
16102020,Mangrove2,2020-10-16 20:08:07,20:00,2,39,O2,2600,2.114318848,-0.010600013,-0.010600013,0.275575101
16102020,Mangrove2,2020-10-16 20:08:18,20:00,2,39,O2,2800,2.142456055,0.064799997,0.064799997,0.297444046
16102020,Mangrove2,2020-10-16 20:08:28,20:00,2,39,O2,3000,2.124572754,0.017200011,0.017200011,0.268447697
16102020,Mangrove2,2020-10-16 20:11:50,20:00,3,40,O2,-2000,80.64016724,211.0817932,211.0817932,0.289500892
16102020,Mangrove2,2020-10-16 20:11:59,20:00,3,40,O2,-1800,80.62811279,211.0495972,211.0495972,0.369686127
16102020,Mangrove2,2020-10-16 20:12:10,20:00,3,40,O2,-1600,80.53030396,210.7863983,210.7863983,0.240514114
16102020,Mangrove2,2020-10-16 20:12:21,20:00,3,40,O2,-1400,80.59439087,210.9599976,210.9599976,0.266900718
16102020,Mangrove2,2020-10-16 20:12:32,20:00,3,40,O2,-1200,80.58071899,210.9220032,210.9220032,0.301084697
16102020,Mangrove2,2020-10-16 20:12:43,20:00,3,40,O2,-1000,80.62637329,211.0450043,211.0450043,0.262802213
16102020,Mangrove2,2020-10-16 20:12:53,20:00,3,40,O2,-800,80.47061157,210.627005,210.627005,0.263850331
16102020,Mangrove2,2020-10-16 20:13:04,20:00,3,40,O2,-600,80.57678223,210.9119934,210.9119934,0.268655926
16102020,Mangrove2,2020-10-16 20:13:15,20:00,3,40,O2,-400,80.44927979,210.5697998,210.5697998,0.287127078
16102020,Mangrove2,2020-10-16 20:13:26,20:00,3,40,O2,-200,79.33700562,207.5804047,207.5804047,0.43015793
16102020,Mangrove2,2020-10-16 20:13:37,20:00,3,40,O2,0,75.77664185,198.0138,198.0138,0.822804689
16102020,Mangrove2,2020-10-16 20:13:48,20:00,3,40,O2,200,71.25256348,185.8586029,185.8586029,0.271705806
16102020,Mangrove2,2020-10-16 20:13:59,20:00,3,40,O2,400,61.16363525,158.7497925,158.7497925,0.635822296
16102020,Mangrove2,2020-10-16 20:14:10,20:00,3,40,O2,600,50.77978516,130.8488068,130.8488068,0.459306598
16102020,Mangrove2,2020-10-16 20:14:20,20:00,3,40,O2,800,41.5612793,106.0793976,106.0793976,0.453534603
16102020,Mangrove2,2020-10-16 20:14:31,20:00,3,40,O2,1000,31.6312561,79.39900055,79.39900055,0.428304791
16102020,Mangrove2,2020-10-16 20:14:42,20:00,3,40,O2,1200,23.99856567,58.89060059,58.89060059,0.581317186
16102020,Mangrove2,2020-10-16 20:14:53,20:00,3,40,O2,1400,17.72918701,42.04559937,42.04559937,0.76611793
16102020,Mangrove2,2020-10-16 20:15:04,20:00,3,40,O2,1600,11.49911499,25.30579987,25.30579987,0.695085883
16102020,Mangrove2,2020-10-16 20:15:15,20:00,3,40,O2,1800,6.656219482,12.29340019,12.29340019,0.64138788
16102020,Mangrove2,2020-10-16 20:15:26,20:00,3,40,O2,2000,3.470611572,3.732799911,3.732799911,0.390102744
16102020,Mangrove2,2020-10-16 20:15:37,20:00,3,40,O2,2200,2.18939209,0.291800001,0.291800001,0.325924456
16102020,Mangrove2,2020-10-16 20:15:48,20:00,3,40,O2,2400,2.071990967,-0.024800009,-0.024800009,0.305098265
16102020,Mangrove2,2020-10-16 20:15:58,20:00,3,40,O2,2600,2.08001709,-0.00259999,-0.00259999,0.303663045
16102020,Mangrove2,2020-10-16 20:16:09,20:00,3,40,O2,2800,2.123016357,0.110999995,0.110999995,0.243411168
18102020,Mangrove3,2020-10-18 23:07:09,23:00,1,41,O2,-1000,80.06713867,223.1717932,223.1717932,0.282918304
18102020,Mangrove3,2020-10-18 23:07:20,23:00,1,41,O2,-800,80.12002563,223.3229926,223.3229926,0.292508125
18102020,Mangrove3,2020-10-18 23:07:31,23:00,1,41,O2,-600,80.01849365,223.0328009,223.0328009,0.264182061
18102020,Mangrove3,2020-10-18 23:07:42,23:00,1,41,O2,-400,79.87420654,222.6193945,222.6193945,0.228835404
18102020,Mangrove3,2020-10-18 23:07:52,23:00,1,41,O2,-200,79.64807129,221.9713995,221.9713995,0.28542608
18102020,Mangrove3,2020-10-18 23:08:03,23:00,1,41,O2,0,72.8036499,202.3682043,202.3682043,0.90477556
18102020,Mangrove3,2020-10-18 23:08:12,23:00,1,41,O2,200,53.64297485,147.4914038,147.4914038,1.793377876
18102020,Mangrove3,2020-10-18 23:08:23,23:00,1,41,O2,400,36.78643799,99.21200012,99.21200012,0.408421338
18102020,Mangrove3,2020-10-18 23:08:34,23:00,1,41,O2,600,23.36883545,60.78320145,60.78320145,0.648168027
18102020,Mangrove3,2020-10-18 23:08:45,23:00,1,41,O2,800,15.00210571,36.8202002,36.8202002,0.645979822
18102020,Mangrove3,2020-10-18 23:08:56,23:00,1,41,O2,1000,11.57357788,27.00059914,27.00059914,0.444389075
18102020,Mangrove3,2020-10-18 23:09:05,23:00,1,41,O2,1200,6.152923584,11.4754002,11.4754002,0.329904288
18102020,Mangrove3,2020-10-18 23:09:16,23:00,1,41,O2,1400,3.673370361,4.373600235,4.373600235,0.193863451
18102020,Mangrove3,2020-10-18 23:09:27,23:00,1,41,O2,1600,2.612670898,1.33679997,1.33679997,0.224672556
18102020,Mangrove3,2020-10-18 23:09:38,23:00,1,41,O2,1800,2.272674561,0.361600002,0.361600002,0.169355959
18102020,Mangrove3,2020-10-18 23:09:48,23:00,1,41,O2,2000,2.171813965,0.073399996,0.073399996,0.189194188
18102020,Mangrove3,2020-10-18 23:09:57,23:00,1,41,O2,2200,2.146057129,-0.000600005,-0.000600005,0.235018387
18102020,Mangrove3,2020-10-18 23:10:08,23:00,1,41,O2,2400,2.164520264,0.052000006,0.052000006,0.16465722
18102020,Mangrove3,2020-10-18 23:10:18,23:00,1,41,O2,2600,2.181182861,0.099599993,0.099599993,0.199268267
18102020,Mangrove3,2020-10-18 23:10:29,23:00,1,41,O2,2800,2.144622803,-0.004800001,-0.004800001,0.188055739
18102020,Mangrove3,2020-10-18 23:10:40,23:00,1,41,O2,3000,2.176239014,0.084600007,0.084600007,0.176739469
18102020,Mangrove3,2020-10-18 23:14:31,23:00,2,42,O2,-1000,79.81445313,222.4175958,222.4175958,0.232418239
18102020,Mangrove3,2020-10-18 23:14:42,23:00,2,42,O2,-800,80.01763916,223.0002069,223.0002069,0.266281724
18102020,Mangrove3,2020-10-18 23:14:53,23:00,2,42,O2,-600,79.93954468,222.7755975,222.7755975,0.280329525
18102020,Mangrove3,2020-10-18 23:15:04,23:00,2,42,O2,-400,79.92547607,222.7356042,222.7356042,0.227474481
18102020,Mangrove3,2020-10-18 23:15:15,23:00,2,42,O2,-200,79.56155396,221.6937952,221.6937952,0.310605139
18102020,Mangrove3,2020-10-18 23:15:26,23:00,2,42,O2,0,73.22851563,203.5551996,203.5551996,1.723900557
18102020,Mangrove3,2020-10-18 23:15:37,23:00,2,42,O2,200,61.07321167,168.7408075,168.7408075,0.64253509
18102020,Mangrove3,2020-10-18 23:15:48,23:00,2,42,O2,400,48.87518311,133.8062067,133.8062067,0.301183611
18102020,Mangrove3,2020-10-18 23:15:58,23:00,2,42,O2,600,39.96710205,108.2928018,108.2928018,0.445142865
18102020,Mangrove3,2020-10-18 23:16:09,23:00,2,42,O2,800,30.92376709,82.39099976,82.39099976,0.54089278
18102020,Mangrove3,2020-10-18 23:16:20,23:00,2,42,O2,1000,24.37014771,63.62019821,63.62019821,0.715987384
18102020,Mangrove3,2020-10-18 23:16:31,23:00,2,42,O2,1200,18.93481445,48.05400177,48.05400177,0.575934052
18102020,Mangrove3,2020-10-18 23:16:40,23:00,2,42,O2,1400,14.40701294,35.08620163,35.08620163,0.710886478
18102020,Mangrove3,2020-10-18 23:16:51,23:00,2,42,O2,1600,9.482421875,20.98140045,20.98140045,0.509611666
18102020,Mangrove3,2020-10-18 23:17:02,23:00,2,42,O2,1800,5.66796875,10.05659958,10.05659958,0.43055132
18102020,Mangrove3,2020-10-18 23:17:12,23:00,2,42,O2,2000,3.424682617,3.63140007,3.63140007,0.237974867
18102020,Mangrove3,2020-10-18 23:17:23,23:00,2,42,O2,2200,2.42578125,0.77099999,0.77099999,0.205311954
18102020,Mangrove3,2020-10-18 23:17:32,23:00,2,42,O2,2400,2.217468262,0.174600001,0.174600001,0.234931558
18102020,Mangrove3,2020-10-18 23:17:43,23:00,2,42,O2,2600,2.242401123,0.2448,0.2448,0.181925699
18102020,Mangrove3,2020-10-18 23:17:54,23:00,2,42,O2,2800,2.196838379,0.114600002,0.114600002,0.192823336
18102020,Mangrove3,2020-10-18 23:18:05,23:00,2,42,O2,3000,2.156494141,-0.0004,-0.0004,0.184650585
18102020,Mangrove3,2020-10-18 23:21:28,23:00,3,43,O2,-1000,79.7175293,222.2295959,222.2295959,0.223901406
18102020,Mangrove3,2020-10-18 23:21:39,23:00,3,43,O2,-800,79.67788696,222.116803,222.116803,0.216170669
18102020,Mangrove3,2020-10-18 23:21:50,23:00,3,43,O2,-600,79.57394409,221.8200043,221.8200043,0.194319323
18102020,Mangrove3,2020-10-18 23:22:00,23:00,3,43,O2,-400,78.4503479,218.6002014,218.6002014,0.714494228
18102020,Mangrove3,2020-10-18 23:22:11,23:00,3,43,O2,-200,75.52261353,210.2161987,210.2161987,0.692418635
18102020,Mangrove3,2020-10-18 23:22:22,23:00,3,43,O2,0,71.27264404,198.0431946,198.0431946,1.129142046
18102020,Mangrove3,2020-10-18 23:22:33,23:00,3,43,O2,200,63.48580933,175.7405975,175.7405975,0.807634592
18102020,Mangrove3,2020-10-18 23:22:44,23:00,3,43,O2,400,54.90921021,151.1778076,151.1778076,0.442503273
18102020,Mangrove3,2020-10-18 23:22:55,23:00,3,43,O2,600,43.67614746,119.0053986,119.0053986,0.907041788
18102020,Mangrove3,2020-10-18 23:23:06,23:00,3,43,O2,800,34.10324097,91.58780365,91.58780365,0.970276833
18102020,Mangrove3,2020-10-18 23:23:17,23:00,3,43,O2,1000,24.20196533,63.22860031,63.22860031,0.692676008
18102020,Mangrove3,2020-10-18 23:23:28,23:00,3,43,O2,1200,17.29693604,43.45240097,43.45240097,0.676643372
18102020,Mangrove3,2020-10-18 23:23:39,23:00,3,43,O2,1400,12.19451904,28.83860092,28.83860092,0.643652081
18102020,Mangrove3,2020-10-18 23:23:48,23:00,3,43,O2,1600,9.637786865,21.51680069,21.51680069,1.052023649
18102020,Mangrove3,2020-10-18 23:23:59,23:00,3,43,O2,1800,4.819915771,7.717399883,7.717399883,0.421335071
18102020,Mangrove3,2020-10-18 23:24:10,23:00,3,43,O2,2000,2.60244751,1.365999985,1.365999985,0.299319237
18102020,Mangrove3,2020-10-18 23:24:19,23:00,3,43,O2,2200,2.165893555,0.117000002,0.117000002,0.19784084
18102020,Mangrove3,2020-10-18 23:24:30,23:00,3,43,O2,2400,2.18371582,0.167599994,0.167599994,0.224344015
18102020,Mangrove3,2020-10-18 23:24:41,23:00,3,43,O2,2600,2.182769775,0.164199996,0.164199996,0.217964128
18102020,Mangrove3,2020-10-18 23:24:52,23:00,3,43,O2,2800,2.154998779,0.084600005,0.084600005,0.185776323
18102020,Mangrove3,2020-10-18 23:25:03,23:00,3,43,O2,3000,2.170898438,0.131799999,0.131799999,0.162366137
18102020,Mangrove3,2020-10-18 23:25:13,23:00,3,43,O2,3200,2.108978271,-0.047200006,-0.047200006,0.223499805
18102020,Mangrove3,2020-10-18 23:27:29,23:00,4,44,O2,-1000,79.18084717,220.6930054,220.6930054,0.246594816
18102020,Mangrove3,2020-10-18 23:27:40,23:00,4,44,O2,-800,79.52148438,221.6683929,221.6683929,0.190340325
18102020,Mangrove3,2020-10-18 23:27:51,23:00,4,44,O2,-600,79.36627197,221.223996,221.223996,0.293979585
18102020,Mangrove3,2020-10-18 23:28:01,23:00,4,44,O2,-400,74.04885864,205.9950073,205.9950073,3.795149565
18102020,Mangrove3,2020-10-18 23:28:12,23:00,4,44,O2,-200,66.13299561,183.3225983,183.3225983,4.211467266
18102020,Mangrove3,2020-10-18 23:28:22,23:00,4,44,O2,0,59.98471069,165.7141998,165.7141998,3.042130232
18102020,Mangrove3,2020-10-18 23:28:32,23:00,4,44,O2,200,52.50741577,144.2983978,144.2983978,1.142233491
18102020,Mangrove3,2020-10-18 23:28:43,23:00,4,44,O2,400,41.36495972,112.3846024,112.3846024,0.482469529
18102020,Mangrove3,2020-10-18 23:28:54,23:00,4,44,O2,600,32.40310669,86.71840363,86.71840363,0.880332589
18102020,Mangrove3,2020-10-18 23:29:04,23:00,4,44,O2,800,23.12286377,60.13879852,60.13879852,1.360349417
18102020,Mangrove3,2020-10-18 23:29:15,23:00,4,44,O2,1000,12.73760986,30.39440041,30.39440041,0.734855533
18102020,Mangrove3,2020-10-18 23:29:25,23:00,4,44,O2,1200,6.35244751,12.10700016,12.10700016,0.47677353
18102020,Mangrove3,2020-10-18 23:29:36,23:00,4,44,O2,1400,3.191925049,3.055000114,3.055000114,0.236603037
18102020,Mangrove3,2020-10-18 23:29:45,23:00,4,44,O2,1600,2.262664795,0.392600003,0.392600003,0.217364296
18102020,Mangrove3,2020-10-18 23:29:56,23:00,4,44,O2,1800,2.192993164,0.193200003,0.193200003,0.190067783
18102020,Mangrove3,2020-10-18 23:30:07,23:00,4,44,O2,2000,2.156860352,0.090800005,0.090800005,0.200397998
18102020,Mangrove3,2020-10-18 23:30:18,23:00,4,44,O2,2200,2.124084473,-0.00340001,-0.00340001,0.215977862
18102020,Mangrove3,2020-10-18 23:30:29,23:00,4,44,O2,2400,2.10357666,-0.062800002,-0.062800002,0.206485257
18102020,Mangrove3,2020-10-18 23:30:40,23:00,4,44,O2,2600,2.141082764,0.045799989,0.045799989,0.207143337
19102020,Mangrove3,2020-10-19 04:14:03,4:00,1,45,O2,-1000,78.50671387,221.552597,221.552597,0.237072229
19102020,Mangrove3,2020-10-19 04:14:14,4:00,1,45,O2,-800,78.21206665,220.6959991,220.6959991,0.30281347
19102020,Mangrove3,2020-10-19 04:14:25,4:00,1,45,O2,-600,78.26220703,220.8421936,220.8421936,0.314135581
19102020,Mangrove3,2020-10-19 04:14:36,4:00,1,45,O2,-400,78.34072876,221.0704041,221.0704041,0.231118664
19102020,Mangrove3,2020-10-19 04:14:45,4:00,1,45,O2,-200,78.14788818,220.5097961,220.5097961,0.320883095
19102020,Mangrove3,2020-10-19 04:14:56,4:00,1,45,O2,0,71.9039917,202.3735962,202.3735962,2.236789465
19102020,Mangrove3,2020-10-19 04:15:07,4:00,1,45,O2,200,60.66772461,169.7364044,169.7364044,0.763860643
19102020,Mangrove3,2020-10-19 04:15:17,4:00,1,45,O2,400,50.03210449,138.8451996,138.8451996,0.545172393
19102020,Mangrove3,2020-10-19 04:15:28,4:00,1,45,O2,600,41.23922729,113.3046036,113.3046036,1.115891099
19102020,Mangrove3,2020-10-19 04:15:39,4:00,1,45,O2,800,32.6192627,88.26760101,88.26760101,1.343204498
19102020,Mangrove3,2020-10-19 04:15:50,4:00,1,45,O2,1000,23.14086914,60.73680115,60.73680115,0.4398247
19102020,Mangrove3,2020-10-19 04:15:59,4:00,1,45,O2,1200,17.162323,43.37120056,43.37120056,0.633171797
19102020,Mangrove3,2020-10-19 04:16:10,4:00,1,45,O2,1400,11.04492188,25.60280037,25.60280037,0.429883897
19102020,Mangrove3,2020-10-19 04:16:21,4:00,1,45,O2,1600,9.330566406,20.62240028,20.62240028,0.352905422
19102020,Mangrove3,2020-10-19 04:16:32,4:00,1,45,O2,1800,7.646392822,15.73159981,15.73159981,0.430243462
19102020,Mangrove3,2020-10-19 04:16:42,4:00,1,45,O2,2000,6.429473877,12.19699955,12.19699955,0.324106455
19102020,Mangrove3,2020-10-19 04:16:53,4:00,1,45,O2,2200,5.508422852,9.522399902,9.522399902,0.232538685
19102020,Mangrove3,2020-10-19 04:17:03,4:00,1,45,O2,2400,4.766876221,7.367599964,7.367599964,0.230117887
19102020,Mangrove3,2020-10-19 04:17:13,4:00,1,45,O2,2600,4.020324707,5.199999809,5.199999809,0.329034954
19102020,Mangrove3,2020-10-19 04:17:24,4:00,1,45,O2,2800,3.358947754,3.278000116,3.278000116,0.204009801
19102020,Mangrove3,2020-10-19 04:17:35,4:00,1,45,O2,3000,2.880706787,1.889600039,1.889600039,0.284126461
19102020,Mangrove3,2020-10-19 04:17:46,4:00,1,45,O2,3200,2.547393799,0.921199977,0.921199977,0.185166299
19102020,Mangrove3,2020-10-19 04:17:57,4:00,1,45,O2,3400,2.364776611,0.391000003,0.391000003,0.289787859
19102020,Mangrove3,2020-10-19 04:18:06,4:00,1,45,O2,3600,2.245544434,0.045000002,0.045000002,0.310311139
19102020,Mangrove3,2020-10-19 04:18:17,4:00,1,45,O2,3800,2.112243652,-0.342400014,-0.342400014,0.244536787
19102020,Mangrove3,2020-10-19 04:21:04,4:00,2,46,O2,-1000,78.22409058,221.0808044,221.0808044,0.293896854
19102020,Mangrove3,2020-10-19 04:21:15,4:00,2,46,O2,-800,78.24099731,221.1296021,221.1296021,0.242791757
19102020,Mangrove3,2020-10-19 04:21:25,4:00,2,46,O2,-600,78.34503174,221.4329926,221.4329926,0.239250913
19102020,Mangrove3,2020-10-19 04:21:36,4:00,2,46,O2,-400,77.78308105,219.8001953,219.8001953,0.286157221
19102020,Mangrove3,2020-10-19 04:21:47,4:00,2,46,O2,-200,76.10379028,214.9217926,214.9217926,1.644551873
19102020,Mangrove3,2020-10-19 04:21:58,4:00,2,46,O2,0,72.9006958,205.6182037,205.6182037,1.753246903
19102020,Mangrove3,2020-10-19 04:22:09,4:00,2,46,O2,200,64.13500977,180.1578003,180.1578003,0.414701283
19102020,Mangrove3,2020-10-19 04:22:18,4:00,2,46,O2,400,57.16244507,159.9063965,159.9063965,0.667900443
19102020,Mangrove3,2020-10-19 04:22:29,4:00,2,46,O2,600,48.81546021,135.6614014,135.6614014,0.589467585
19102020,Mangrove3,2020-10-19 04:22:40,4:00,2,46,O2,800,40.02050781,110.1151978,110.1151978,0.561616361
19102020,Mangrove3,2020-10-19 04:22:51,4:00,2,46,O2,1000,32.02133179,86.87980042,86.87980042,0.519097269
19102020,Mangrove3,2020-10-19 04:23:02,4:00,2,46,O2,1200,25.37661743,67.58020172,67.58020172,0.493207812
19102020,Mangrove3,2020-10-19 04:23:13,4:00,2,46,O2,1400,18.68112183,48.13419876,48.13419876,0.345994741
19102020,Mangrove3,2020-10-19 04:23:23,4:00,2,46,O2,1600,14.19845581,35.11240158,35.11240158,0.288170516
19102020,Mangrove3,2020-10-19 04:23:34,4:00,2,46,O2,1800,10.55273438,24.52300034,24.52300034,0.321877301
19102020,Mangrove3,2020-10-19 04:23:45,4:00,2,46,O2,2000,7.838989258,16.64080009,16.64080009,0.228200257
19102020,Mangrove3,2020-10-19 04:23:56,4:00,2,46,O2,2200,5.444824219,9.686799622,9.686799622,0.251685828
19102020,Mangrove3,2020-10-19 04:24:07,4:00,2,46,O2,2400,3.636810303,4.435000038,4.435000038,0.326130331
19102020,Mangrove3,2020-10-19 04:24:18,4:00,2,46,O2,2600,2.52722168,1.213399982,1.213399982,0.240654185
19102020,Mangrove3,2020-10-19 04:24:29,4:00,2,46,O2,2800,2.161468506,0.151400006,0.151400006,0.274983704
19102020,Mangrove3,2020-10-19 04:24:40,4:00,2,46,O2,3000,2.125061035,0.044599986,0.044599986,0.229270235
19102020,Mangrove3,2020-10-19 04:24:50,4:00,2,46,O2,3200,2.106445313,-0.008799994,-0.008799994,0.236589432
19102020,Mangrove3,2020-10-19 04:25:01,4:00,2,46,O2,3400,2.10534668,-0.013000005,-0.013000005,0.248227715
19102020,Mangrove3,2020-10-19 04:28:04,4:00,3,47,O2,-1000,77.95074463,220.3273932,220.3273932,0.283512324
19102020,Mangrove3,2020-10-19 04:28:15,4:00,3,47,O2,-800,77.70404053,219.610993,219.610993,0.303514421
19102020,Mangrove3,2020-10-19 04:28:24,4:00,3,47,O2,-600,73.55819702,207.5679938,207.5679938,2.3764081
19102020,Mangrove3,2020-10-19 04:28:35,4:00,3,47,O2,-400,75.10812378,212.070603,212.070603,3.427626133
19102020,Mangrove3,2020-10-19 04:28:44,4:00,3,47,O2,-200,73.01107788,205.9799963,205.9799963,2.667874813
19102020,Mangrove3,2020-10-19 04:28:55,4:00,3,47,O2,0,67.34646606,189.5258032,189.5258032,1.440000176
19102020,Mangrove3,2020-10-19 04:29:06,4:00,3,47,O2,200,55.76245117,155.8800055,155.8800055,0.652518213
19102020,Mangrove3,2020-10-19 04:29:17,4:00,3,47,O2,400,45.45162964,125.9291998,125.9291998,0.532555521
19102020,Mangrove3,2020-10-19 04:29:28,4:00,3,47,O2,600,36.45169067,99.78959717,99.78959717,0.706897318
19102020,Mangrove3,2020-10-19 04:29:39,4:00,3,47,O2,800,27.80548096,74.67479767,74.67479767,0.470698386
19102020,Mangrove3,2020-10-19 04:29:50,4:00,3,47,O2,1000,20.49017334,53.42720093,53.42720093,0.497943938
19102020,Mangrove3,2020-10-19 04:30:01,4:00,3,47,O2,1200,14.73822021,36.7202002,36.7202002,0.690198481
19102020,Mangrove3,2020-10-19 04:30:12,4:00,3,47,O2,1400,11.09405518,26.13580002,26.13580002,0.714876473
19102020,Mangrove3,2020-10-19 04:30:22,4:00,3,47,O2,1600,8.04586792,17.2820002,17.2820002,0.638303995
19102020,Mangrove3,2020-10-19 04:30:33,4:00,3,47,O2,1800,4.692901611,7.543399944,7.543399944,0.421448022
19102020,Mangrove3,2020-10-19 04:30:43,4:00,3,47,O2,2000,2.442199707,1.00559999,1.00559999,0.239959657
19102020,Mangrove3,2020-10-19 04:30:53,4:00,3,47,O2,2200,2.167938232,0.208800002,0.208800002,0.254877537
19102020,Mangrove3,2020-10-19 04:31:03,4:00,3,47,O2,2400,2.142211914,0.134199991,0.134199991,0.273606211
19102020,Mangrove3,2020-10-19 04:31:13,4:00,3,47,O2,2600,2.117584229,0.063999995,0.063999995,0.2074994
19102020,Mangrove3,2020-10-19 04:31:24,4:00,3,47,O2,2800,2.095001221,-0.003000007,-0.003000007,0.240235299
19102020,Mangrove3,2020-10-19 04:31:35,4:00,3,47,O2,3000,2.139038086,0.124800011,0.124800011,0.244223177
